figure_no,figure_id,caption_original,caption_ru,api_page,pdf_page,block_id,candidate_id,block_type,original_text,ru_text,stage3_translate,stage3_status,stage3_confidence,bbox_pdf_points_stage3,bbox_crop_pixels_stage3,bbox_asset_pixels_stage3k,bbox_tight_ink_stage3k,bbox_safe_stage3k,line_bboxes_stage3k,replacement_bbox_stage3l,font_size_stage3l,wrapped_ru_stage3l,master_status,action,source_of_approval,source_detail,figure_accepted_keep,user_scope_note,user_policy_note,s49_rebuild_required,do_not_use_v3_mass_output_as_approval
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-010,,callout,Min slope 30°,Минимальный уклон 30°,True,ok,0.75,"[417.0, 136.13, 465.56, 144.13]","[754, 112, 851, 128]","[754, 112, 851, 128]","[750, 113, 850, 128]","[748, 111, 852, 130]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-011,,callout,Block and bleed valve manifold,Клапанный блок с запорным и сбросным клапанами,True,ok,0.75,"[72.54, 154.59, 411.81, 332.27]","[65, 149, 744, 505]","[489, 181, 602, 215]","[489, 182, 606, 212]","[487, 180, 608, 214]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-012,,callout,Pressure transmitter with two bolt IEC 61518 flange,Преобразователь давления с двухболтовым фланцевым присоединением IEC 61518,True,ok,0.75,"[257.6, 208.6, 341.64, 234.6]","[435, 257, 603, 309]","[118, 257, 603, 309]","[114, 253, 607, 313]","[112, 251, 609, 315]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-013,,callout,Pipe spec process valve,Технологический клапан по спецификации трубопровода,True,ok,0.75,"[152.08, 183.59, 511.57, 287.93]","[224, 207, 943, 416]","[224, 382, 322, 416]","[225, 382, 322, 415]","[223, 380, 324, 417]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-014,,callout,Min. 1:12 slope,Минимальный уклон 1:12,True,ok,0.75,"[121.74, 257.47, 450.34, 275.47]","[163, 355, 821, 391]","[163, 355, 272, 371]","[164, 351, 271, 370]","[162, 349, 273, 372]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-015,,callout,DP style pressure transmitter,Преобразователь давления в исполнении DP,True,ok,0.75,"[438.32, 354.6, 501.3, 371.61]","[797, 549, 923, 583]","[797, 549, 923, 583]","[793, 550, 922, 580]","[791, 548, 924, 582]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-016,,callout,Below the Tap Connection Liquid and Condensing Services,Ниже отборного присоединения жидкостные и конденсирующиеся среды,True,ok,0.75,"[371.57, 380.7, 511.11, 398.7]","[663, 601, 942, 637]","[690, 601, 915, 619]","[691, 602, 914, 623]","[689, 600, 916, 625]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
45,Figure 45,Figure 45—Pressure Transmitter Installations,Рисунок 45 — Установки преобразователя давления,164,172,block-017,,callout,Alternate decontamination drain,Альтернативный дренаж для деконтаминации,True,ok,0.75,"[189.97, 386.61, 302.92, 394.61]","[300, 613, 526, 629]","[300, 613, 526, 629]","[300, 614, 530, 626]","[298, 612, 532, 628]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
46,Figure 46,Figure 46—End View of Horizontal Pipe Taps,Рисунок 46 — Вид с торца на отборы горизонтального трубопровода,165,173,,fig46_stage3j_candidate_0001,,Area to avoid,,,stage3k_candidate_only,1.0,,,"[495, 582, 601, 600]","[495, 583, 600, 596]","[493, 581, 602, 598]","[[495, 582, 601, 600]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,,,no,yes
46,Figure 46,Figure 46—End View of Horizontal Pipe Taps,Рисунок 46 — Вид с торца на отборы горизонтального трубопровода,165,173,,fig46_stage3j_candidate_0002,,Preferred tap locations,,,stage3k_candidate_only,1.0,,,"[457, 654, 638, 669]","[458, 655, 638, 669]","[456, 653, 640, 669]","[[457, 654, 638, 669]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,,,no,yes
46,Figure 46,Figure 46—End View of Horizontal Pipe Taps,Рисунок 46 — Вид с торца на отборы горизонтального трубопровода,165,173,block-001,,caption,Figure 46—End View of Horizontal Pipe Taps,Рисунок 46 — Вид с торца на отборы горизонтального трубопровода,True,caption,0.95,"[207.24, 420.29, 417.06, 431.4]",,,,,,,,,approved_not_inside_png,skip_caption_or_html_block,stage3_source_translate_true,caption/note is outside crop or represented as HTML,yes,,,no,yes
46,Figure 46,Figure 46—End View of Horizontal Pipe Taps,Рисунок 46 — Вид с торца на отборы горизонтального трубопровода,165,173,block-002,,callout,Preferred tap location,Предпочтительное расположение отбора,True,manual-approved,0.75,"[268.67, 90.63, 394.15, 415.88]","[457, 21, 708, 672]","[616, 21, 708, 59]","[616, 22, 707, 59]","[614, 20, 709, 61]",,"[614, 20, 709, 61]",18,"Предпочтительное
расположение
отбора",approved_replaced_or_accepted,keep_existing_accepted_replacement,stage3k_approved,matched previous accepted replacement audit,yes,,,no,yes
46,Figure 46,Figure 46—End View of Horizontal Pipe Taps,Рисунок 46 — Вид с торца на отборы горизонтального трубопровода,165,173,block-003,,callout,"Gas, slurry, or cryogenic fluids (alternate location for condensables)","Газ, суспензия или криогенные жидкости (альтернативное расположение для конденсируемых сред)",True,manual-approved,0.75,"[240.78, 159.38, 386.35, 178.38]","[402, 159, 693, 197]","[402, 159, 693, 197]","[402, 160, 692, 197]","[400, 158, 694, 199]",,"[400, 158, 694, 199]",16,"Газ, суспензия или криогенные
жидкости (альтернативное
расположение для
конденсируемых сред)",approved_replaced_or_accepted,keep_existing_accepted_replacement,stage3k_approved,matched previous accepted replacement audit,yes,,,no,yes
46,Figure 46,Figure 46—End View of Horizontal Pipe Taps,Рисунок 46 — Вид с торца на отборы горизонтального трубопровода,165,173,block-004,,callout,"Clean liquid, steam or other single component condensable","Чистая жидкость, пар или другая однокомпонентная конденсируемая среда",True,manual-approved,0.75,"[251.53, 320.88, 375.62, 339.88]","[423, 482, 671, 520]","[423, 482, 671, 520]","[423, 483, 671, 520]","[421, 481, 673, 522]",,"[421, 481, 673, 522]",18,"Чистая жидкость, пар или
другая однокомпонентная
конденсируемая среда",approved_replaced_or_accepted,keep_existing_accepted_replacement,stage3k_approved,matched previous accepted replacement audit,yes,,,no,yes
47,Figure 47,Figure 47—Settling Chamber,Рисунок 47 — Отстойная камера,167,175,,fig47_stage3j_candidate_0001,,NOTE 1 Setting chambers or drip pots can be used for below the traps measurement in dirty or wet services. They are also useful when blowdowns are performed to remove solids.,,,stage3k_candidate_only,0.7168416976928711,,,"[89, 511, 537, 581]","[89, 511, 537, 581]","[87, 509, 539, 583]","[[89, 511, 534, 527], [166, 529, 537, 545], [166, 547, 519, 563], [166, 565, 269, 581]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,кроме Note x,,no,yes
